gene,highly_variable,means,dispersions,dispersions_norm,hvg_rank
TENM4,True,0.0693282469509869,2.7099528051990607,2.0784597,454
CAPN5,True,0.12018619955496086,2.4779636247086785,1.0770286,1838
PAK1,True,0.17674780027268233,2.4914636400096315,1.1353045,1706
P4HA3,True,0.03321939403635737,2.484206780929223,1.1039786,1779
HYOU1,True,0.5232959774416377,2.766077868438845,2.675202,195
FADS1,True,1.5276146204572771,3.203733593376036,2.8403625,158
KIRREL3,True,0.054913930602570514,2.7466771846215754,2.2369885,359
CNTN5,True,0.13008947401764154,2.7167289394818166,2.1077104,428
VEGFC,True,0.07982563006793414,3.1758382096216384,4.0895543,47
CD226,True,0.06589038348849885,2.5884730652520505,1.5540664,950
TIMM8B,True,0.08853545667683571,2.520355574717603,1.2600226,1427
SEC24D,True,0.6049078420685482,2.5610793437470765,1.4864308,1050
ITPR1,True,0.6185707306818068,2.5633165656725727,1.4994042,1029
SLC7A11,True,1.0825875212861755,2.978711799026219,2.4203236,287
ENKUR,True,0.12708097102965907,2.7109520337723145,2.0827732,449
DCP1B,True,0.12695981818789387,2.525251842190443,1.2811584,1391
NGLY1,True,0.8010874118734667,2.5818283667273536,1.0256695,1954
BTBD11,True,0.61606248000407,2.6468391920936982,1.9837457,526
NPAS3,True,0.6214045964702969,2.6035486378082693,1.732707,737
QDPR,True,0.08513962159565759,2.484702173922935,1.1061171,1774
AKR1C2,True,1.0259020285822473,3.1394152172941703,3.6274052,69
NBAS,True,1.376048549151102,2.697947958535305,1.196734,1550
TMEM267,True,0.5934164352334513,2.5108413860510588,1.1951046,1557
GFRA1,True,2.0896672551673454,3.160480981616949,1.4254061,1148
PSTPIP2,True,0.19672463011184896,2.4933800498209058,1.143577,1685
SPC25,True,0.4736388257828119,2.5618848600844775,1.4911019,1044
PDK1,True,0.47183545896111373,2.704115373414575,2.315886,331
PDE3B,True,0.6963075510559931,2.510886680619245,1.1953672,1556
GUCY1A2,True,0.05193155755261872,2.5600864987813607,1.4315298,1135
NMT2,True,0.43193672867776867,2.538793271570534,1.3571955,1248
ZNF837,True,0.04509787617905852,2.746406705354394,2.235821,362
SPARCL1,True,0.03436603013969443,2.857550073733811,2.7155952,185
LMNTD1,True,0.02666917557990465,2.783970756051476,2.3979743,300
STK32B,True,0.12762054714776175,2.473252567409375,1.0566924,1880
DAB2,True,0.12032543344166846,2.8712802162567193,2.7748642,174
SYCP2L,True,0.27454123283859727,2.495991343317811,1.1548492,1657
BMP6,True,0.1381190992189586,2.5627589676088074,1.443066,1113
PTPRR,True,0.11683653005401462,2.5538588943528264,1.4046469,1179
INO80C,True,0.0272308687925713,2.7466176044395647,2.2367313,360
CNKSR3,True,0.5914279197166812,2.6117696809208417,1.7803802,688
C7orf31,True,0.04774669892183415,2.5153888525541586,1.2385827,1467
CACNA2D1,True,0.4250601726287832,2.914613639943157,3.5365498,78
HS3ST3A1,True,0.9532940739038459,2.6015723159434105,1.117796,1740
CDH12,True,0.2780149781435047,2.8746397011251394,2.7893662,171
ANGPT1,True,0.40801105940082466,2.774121887484168,2.7218485,184
CC2D1B,True,0.11969065086930114,2.621423727430725,1.696305,790
PRKCA,True,2.046944721366784,3.21759233846329,1.5769018,916
ENPP3,True,0.43430618360130563,2.7807982129110087,2.760564,176
TNIK,True,1.1688735363026428,2.983613351959567,2.441685,280
TDH,True,0.10623089720039226,2.6065324294546444,1.6320236,853
TRIM11,True,0.24692626670856213,2.5881425626593653,1.5526397,952
PPP1R3A,True,0.049231085463466426,2.708118381694726,2.0705411,462
CCSAP,True,0.1540772207978716,2.5642935524152732,1.4496903,1101
CCDC173,True,0.09381942674843244,2.8062185486366684,2.4940116,256
CNTNAP3B,True,0.385033816270966,2.9132155643735604,3.5284424,79
BTG3,True,0.10149004254927216,2.5149315346437913,1.2366086,1472
PDE1C,True,0.1355247038460319,2.4862161172864883,1.1126523,1758
TMEM55A,True,0.18166192426106761,2.486613675522545,1.1143684,1752
MARVELD1,True,0.05291428906187436,2.4943773916816543,1.1478822,1674
HSPA13,True,0.23948984866548617,2.5252510989112253,1.2811552,1392
SAMSN1,True,0.6007564556159259,2.902167399523865,3.464375,85
SLC16A1,True,0.5086175600227686,2.656248898571524,2.038312,481
SLC7A7,True,0.08011863945852374,2.570971709542545,1.4785181,1062
PIK3AP1,True,0.045159847920071626,2.515137394747587,1.2374972,1469
SPAG17,True,0.057606430898088035,2.661517308534603,1.8693776,613
ELMO1,True,0.2437392398279484,2.6735205959543453,1.9211924,574
SLC24A2,True,0.05642662763472939,3.125901296836908,3.8739908,56
CLIC2,True,0.2302387661431828,2.6308824968800852,1.7371359,735
KIF5A,True,0.12896821121903768,2.5323845591676104,1.3119483,1332
CFAP70,True,0.36089688554620153,2.953070799261538,3.7595599,63
MMP16,True,0.32663467792241324,2.636626334722131,1.7619303,708
ADAMTS3,True,0.559521210087719,2.77289203285578,2.7147167,186
CFAP161,True,0.4870487590894455,2.7181193841573563,2.3970942,301
SLC28A1,True,0.029295030006446388,2.600859383930193,1.6075346,874
N6AMT1,True,0.0878798797323675,2.524033632729614,1.2758998,1403
NAA11,True,0.15961666310612077,2.7394098706432555,2.2056177,375
FRRS1,True,0.43152785755077205,2.8797128355951287,3.3341625,100
SASS6,True,0.2489063689730637,2.5176221333987616,1.2482232,1445
TATDN2,True,0.12151090192641839,2.464983214169879,1.020996,1965
NRG1,True,0.41248860752254596,2.6922350540362388,2.2469928,349
SSBP3,True,1.044180994751922,2.6127923860874085,1.1701496,1615
ST3GAL2,True,1.2787497374611727,2.8353474013000985,1.7955309,676
MYO1E,True,1.1172693340747335,3.014419110084056,2.5759387,229
KCNJ6,True,0.1337744351048062,2.5537532528123204,1.4041909,1180
TSPAN18,True,0.03876902515155626,2.6015801026941423,1.6106458,871
TAB3,True,0.29666027355285923,2.4990572435078584,1.1680838,1622
PSMG3,True,0.0815355360594479,2.5474814158308976,1.3771172,1215
WDR66,True,0.28823886625678535,2.5391418705009317,1.3411177,1280
UBXN11,True,0.070916678786752,2.6178348970919423,1.6808131,809
XKR8,True,0.024901667641597115,2.4779518984531137,1.0769781,1839
COLEC12,True,0.04577367960913832,2.8222999840609786,2.5634305,231
SLC13A3,True,0.304598461355238,2.4673490950720662,1.0312088,1934
CDC25C,True,0.48218766097986665,2.651564564968123,2.0111477,499
HIST1H4H,True,0.7062968182018633,2.660274383599699,2.0616553,467
GDPD5,True,0.13883221709201807,2.632170330083702,1.7426951,726
ALAS2,True,0.36763849050561653,2.8433407803792847,3.1232438,114
ZSCAN12,True,0.11574340548452468,2.651375670508937,1.8255991,643
DMTN,True,0.13320078951286501,2.6453930191259207,1.7997737,672
RAPGEF6,True,0.15248475706019143,2.652361229581057,1.8298534,640
EPB41,True,2.1186517232571167,3.3449483792770858,1.9147309,579
DONSON,True,0.11827920141404642,2.5945974895668504,1.5805038,904
RCAN1,True,0.10325831182861478,2.4935249493979006,1.1442025,1684
ADIPOR1,True,0.2511439944101315,2.4685518268093936,1.0364007,1922
ANKRD18CP,True,0.0657893710335608,2.5665054036567883,1.4592383,1088
ZFYVE28,True,0.5399696830175668,2.50742604656698,1.1752993,1602
BSDC1,True,0.45585920803141544,2.5191987677829037,1.2435684,1458
TFF1,True,2.1008266750212083,3.529748660791325,2.4049387,295
GAB3,True,0.22759966677399848,2.653224628732603,1.8335805,633
SPATC1L,True,0.20249141096138198,2.539989333538341,1.344776,1274
LSS,True,0.890588816279507,2.5790381618903573,1.0126501,1995
DEDD2,True,0.08244147057175923,2.4632246775116373,1.0134048,1991
SHC1,True,0.21163844930628017,2.471589773236899,1.0495145,1896
FDPS,True,1.2865133112448992,2.8420821137254935,1.8248813,644
TONSL,True,0.2531932313488522,2.4820074098109774,1.0944846,1803
COL26A1,True,0.18478943867026004,3.5305642392527226,5.6208053,10
SQSTM1,True,1.355852597181577,2.8768563681095247,1.97643,530
FBXL13,True,1.1041306173474028,2.9944099306399914,2.488737,258
FBXO27,True,0.14027990204795351,2.4926226171910666,1.1403074,1693
IKZF3,True,0.036057275528841554,2.549696990278728,1.3866812,1202
ZNF577,True,0.0959890675774714,2.7860297299754246,2.4068623,293
ITGA5,True,0.5294343291095315,2.671683828256157,2.1278179,415
JOSD2,True,0.18004080901911138,2.563372298637698,1.4457136,1107
FAM171A2,True,0.03738480856165466,2.581100851269586,1.5222427,998
FMNL3,True,0.16997585781338162,2.5584033867546374,1.4242642,1151
SPC24,True,0.3811470948302218,2.556661047666067,1.4608094,1085
MEIOB,True,0.4301196546075164,2.751934583423118,2.5931861,222
NXF1,True,0.17619588902462477,2.4770514875713454,1.0730913,1845
TAL1,True,0.11155758386729081,2.6793076340413,1.9461734,556
C1orf123,True,0.06592885058653863,2.5386151306623135,1.338844,1284
KLHL21,True,0.21745922865622852,2.5197812183260457,1.2575433,1432
DHRS3,True,0.5006920886105695,2.627667347137778,1.8725696,609
LAPTM5,True,0.11334971875070787,2.9120652595717513,2.9509218,139
SDC3,True,0.27975906741848766,2.8171444384452013,2.5411756,239
FAAP20,True,0.17633924867523323,2.4950161405196343,1.1506395,1668
IL23R,True,0.2541798683542926,2.5419946719625086,1.3534324,1254
NFIA,True,1.097846450763579,2.736575755966815,1.3650768,1230
GBP2,True,0.0553992901443507,2.536392993328048,1.3292516,1301
BRINP3,True,0.05191702572881039,2.937177359367241,3.0593235,123
KCNT2,True,0.231341204338238,2.700763867754415,2.0387938,479
EXTL2,True,0.14437651157358647,2.546129121342107,1.3712797,1222
TRIM58,True,0.17378289898616883,2.556722438928466,1.417008,1160
IGSF8,True,0.06268901179441333,2.6263319388227626,1.7174923,761
PEX19,True,0.055439218309465896,2.535667837052425,1.3261213,1304
ATF3,True,0.04386821771300352,2.7995200502488133,2.465096,266
AXDND1,True,0.05730315542281458,2.668310048038057,1.8986999,595
PUS10,True,0.17613605165754184,2.5223485412424944,1.2686257,1413
MEMO1,True,0.14751965161421052,2.6994305579966484,2.0330384,486
CLHC1,True,0.2950749343778609,2.593812085893911,1.5771135,915
NOSTRIN,True,0.2446704387089823,2.4835150878487915,1.1009928,1786
CDC42EP3,True,0.06614087508722162,2.5548230263527634,1.4088088,1172
ARHGAP25,True,0.12728853424178155,2.50579495277877,1.1971686,1549
FZD5,True,0.0682036757245898,2.6459232625384193,1.8020625,667
PAQR3,True,0.12511464187210178,2.464439395496225,1.0186485,1974
ANTXR2,True,0.8116150481545367,2.8937049916996327,2.4809055,260
HELQ,True,0.27568389078903427,2.476535962702517,1.0708659,1850
ABRAXAS1,True,0.25882601163775976,2.4849062825080734,1.1069982,1772
CLDN1,True,0.04134543591028067,2.573149097476461,1.4879172,1047
LMOD1,True,0.047369022392354146,2.57574858633213,1.4991385,1030
RNF25,True,0.05057596026237503,2.58449415912978,1.5368906,981
AZI2,True,0.2744563691866131,2.466117812477463,1.0258937,1953
SPTA1,True,0.3401347630275113,2.6613181567698345,1.8685179,614
EIF5A2,True,0.0966801818988688,2.537342269495098,1.3333493,1291
RPL22L1,True,0.11765896479762511,2.503961393429245,1.1892537,1576
COX18,True,0.10266144694183939,2.4975019855490967,1.1613703,1635
ABHD6,True,0.08833348374996872,2.500352677547337,1.1736759,1607
FANCD2OS,True,0.027934819307953974,2.487470196322006,1.1180658,1739
TM4SF18,True,0.033140963763303284,2.676319765657477,1.9332756,567
CDCP1,True,0.24831467697162593,2.74806585218087,2.242983,351
NMNAT3,True,0.1320009608437373,2.477736867918523,1.0760498,1840
MAD2L1,True,0.08218737882005005,2.5574150123380726,1.4199977,1157
HPGD,True,0.08786741759572925,2.465602034375409,1.0236672,1959
MOCS2,True,0.1428143924687962,2.5553609951849423,1.411131,1170
ADGRV1,True,1.3021021466850569,2.8434626664024574,1.8308978,637
STARD4,True,0.1789987599963065,2.7855018431622938,2.4045835,296
ANKRD33B,True,0.11452237412770391,2.4827847479894736,1.0978401,1792
RHOBTB3,True,1.7374662064876203,2.7879472174451263,1.1944772,1561
ERAP1,True,0.20219392116783635,2.594262254025044,1.5790567,909
ERAP2,True,0.07113450853402303,2.4689954010232635,1.0383154,1916
EBF1,True,0.1705192308538979,2.7381117416670127,2.2000139,379
STXBP5,True,1.7440874825414932,3.2565872497483817,3.049583,125
KIAA1324L,True,0.6335275454501632,2.5851159512589224,1.6258172,861
CTSB,True,0.8140327052873773,2.617758046397856,1.1933196,1563
SLC30A8,True,0.05610111540095484,2.466695486904632,1.0283873,1943
CPA6,True,0.6046204998729792,2.6880798782061106,2.2228973,369
TMC1,True,0.0315667927771845,2.4678498097508528,1.0333703,1929
ALDH1A1,True,1.3847266359383472,3.4889406735805752,4.6439385,27
GKAP1,True,0.27098050444703026,2.5364287713162406,1.329406,1299
C9orf64,True,0.20658061389125448,2.4974053962393374,1.1609533,1636
NLGN4Y,True,0.05783103871033162,2.6267164930354143,1.7191525,758
BRWD3,True,0.43447838512079606,2.534674689991532,1.3333122,1292
MARCH8,True,0.36780734008878146,2.6748241893076306,2.1460285,403
ZNF22,True,0.07097528667138232,2.4963708841301657,1.1564876,1651
RPUSD4,True,0.08387691635530749,2.4720545408522785,1.0515208,1890
SSX3,True,0.09871417796584628,2.5948482700209734,1.5815864,902
VSTM4,True,0.08950433420837275,2.4647370479950803,1.0199333,1968
GFI1B,True,0.09948722665292799,2.617203252858346,1.6780865,812
RAB8B,True,0.4075943543220883,2.559796322679407,1.4789906,1060
DEPDC4,True,0.13593660320797193,2.478816721965583,1.0807112,1830
GABRB3,True,0.3853558778911976,2.754004849237855,2.6051912,218
ZNF202,True,0.04506930987933672,2.569153781555918,1.4706706,1074
SMPD1,True,0.0915202895759825,2.5212041058561536,1.2636855,1419
TPP1,True,0.30333908400370385,2.6224829410002632,1.7008774,779
WDR72,True,0.12742760285040386,2.629371378641426,1.7306128,739
XRRA1,True,0.6170390695527794,2.5637686800880752,1.502026,1027
TMEM41B,True,0.7531845451246796,2.5800367417668078,1.0173095,1977
PRKCB,True,1.9207478968838474,3.405625346722834,2.0756848,457
BLCAP,True,0.21484382086970388,2.4804875315146937,1.0879236,1816
SAAL1,True,0.13025571372002331,2.5039415810062158,1.1891681,1577
ZBTB39,True,0.0393238990772279,2.46843766839402,1.0359079,1925
NEMP1,True,0.41391475394146127,2.529526747135671,1.3034596,1349
PATL1,True,0.22138552069235284,2.5754711061725573,1.4979407,1033
MTMR10,True,0.1666969521087788,2.472679125814628,1.054217,1884
TSC22D4,True,0.3541750922764268,2.531515154268155,1.3081954,1339
EPB42,True,0.06751451330681271,2.580123193322303,1.5180224,1005
MAP1A,True,0.35260480373213976,2.7341498560250823,2.1829116,388
EVA1C,True,0.26223556649235935,2.4847831461215844,1.1064667,1773
RBFOX3,True,0.467827642065481,2.9942893491526457,3.9985833,52
CD3D,True,0.05784860843441189,2.691896061955016,2.000514,509
FN3K,True,0.06339521251290893,2.5862431862256874,1.5444406,966
MVD,True,0.5602589952145228,2.7877860528147522,2.801086,167
PROCA1,True,0.12676873291021654,2.710804238096518,2.0821352,450
ZNF528,True,0.019694617960220377,2.921095565056596,2.989903,131
CYP2S1,True,0.08965476254161234,2.490511540837633,1.1311945,1714
PPP1R14A,True,0.03288814354719972,2.722992422531826,2.1347482,410
YIF1B,True,0.48408840568667855,2.9089147670121664,3.5035024,82
DAPK3,True,0.36487727565570927,2.5300809579922263,1.3066734,1345
RILP,True,0.10353363303270849,2.6019467680464516,1.6122285,867
ZNF558,True,0.05421739722755542,2.6439874505069043,1.7937062,678
ZNF232,True,0.033963344437217796,2.789679600309906,2.4226177,285
ZNF598,True,0.15854902338256413,2.492330041840617,1.1390444,1696
ZNF597,True,0.022105154711699108,2.7419580849272354,2.2166176,373
CCDC88B,True,0.08566757585819025,2.6773173185626558,1.9375818,563
PBK,True,0.24566826337911307,2.495440432425204,1.1524711,1664
GNG4,True,0.04957016388866694,2.675185061310868,1.9283774,570
FILIP1L,True,0.20268670177136183,2.569817403350786,1.4735353,1071
RHOH,True,0.29604147479136883,2.652665813770455,1.8311682,636
REEP4,True,0.16870609293725,2.5111504824120456,1.2202868,1499
CAVIN2,True,0.09977367862025836,2.6905891304658667,1.9948723,519
LRP1B,True,1.387140428324581,3.51586774734876,4.761289,25
FAM178B,True,0.47189213897548654,2.8922985026251418,3.407146,89
TSPAN5,True,0.3187965534445487,2.6274043753744962,1.7221218,752
ZNF608,True,0.0734388713207017,2.5125538628914548,1.226345,1491
SLC35G2,True,0.14443644158062863,2.479583631806226,1.0840218,1824
INPP5D,True,0.05895276760976333,2.7432834390241365,2.2223387,371
TMEM129,True,0.05021182100540898,2.536397554292552,1.3292713,1300
CPLX1,True,0.027718750373567216,2.811162130938948,2.5153515,247
ROR2,True,0.9863797338830422,2.9842970817317855,2.903614,147
ATF5,True,0.6106676687600235,2.5708227584395535,1.542932,968
CPT1C,True,0.02397692493854837,2.622382373974185,1.7004433,784
PCSK9,True,0.11280927122564713,2.5167682010915047,1.244537,1453
RAB3B,True,0.08897041023997854,2.491708725564861,1.1363623,1704
SNUPN,True,0.1355142293119097,2.4745684431003316,1.0623727,1867
SCN9A,True,1.0427258359631488,3.0702296569317156,3.304581,103
CD52,True,0.0767586860845748,2.482516556894514,1.0966824,1795
PLEKHA2,True,0.3627002724119749,2.4927084503958814,1.0899531,1810
ZEB2,True,1.0392574165663275,2.8791782907234698,2.4131231,289
FAM103A1,True,0.024751405352538423,2.499969626045906,1.1720223,1610
HIC2,True,0.5222981518055756,2.5591795852696912,1.4754142,1070
BUB1,True,0.6228821016823621,2.733704876479279,2.4874732,259
NRG4,True,0.0870114453536761,2.6907580644192657,1.9956017,518
ROBO1,True,0.48706128150739086,3.098024761934444,4.600137,29
ITGAM,True,0.02475798969627823,2.668514145450138,1.899581,594
TM4SF4,True,0.11454655625662201,2.5804939651598677,1.5196229,1002
TM4SF1,True,0.3243054819885354,2.631391754673416,1.7393342,731
ZFPM2,True,1.5679182288505598,3.199406252515846,2.823233,163
TMEM42,True,0.035522695079622225,2.4758975617273937,1.0681101,1858
GYPA,True,0.5018134148511495,2.7531753485090475,2.6003811,221
FAXDC2,True,0.4865656271338147,2.6875052968123905,2.2195654,372
PRDM10,True,0.35067501150562697,2.466426818433554,1.0272276,1947
CST1,True,0.04720423000379938,3.2736298548841094,4.511693,30
ZNF804A,True,0.2313167232714963,2.7725465225134855,2.348659,323
DENND5B,True,0.6729499677299554,2.52045136505871,1.2508321,1443
NPAS2,True,0.4426419666767517,2.486721014574221,1.0552323,1882
SERPINB9,True,0.2844130259546718,2.8267078864457877,2.5824583,226
CDH2,True,0.06154765334565436,2.540669724489016,1.347713,1266
DLGAP1,True,0.1081457617788376,2.464513351725424,1.0189677,1971
STAT2,True,0.4015460400963625,2.5651952864420253,1.5102987,1014
IRF2BP1,True,0.09843874134227797,2.8419054579309333,2.6480618,203
SGCD,True,0.10459279415802815,2.4920695216364925,1.1379198,1700
DPY19L2P2,True,0.03418021586318758,3.415890543367,5.1257915,18
HOXB9,True,0.07857843992301185,2.670405254293735,1.9077443,587
GPR37,True,0.0364298851215014,2.580920323509749,1.5214634,1000
AC093323.1,True,0.10781285030925179,2.4878032005276474,1.1195034,1734
PDGFD,True,0.10223300554750256,2.630583227313722,1.735844,736
PLAC1,True,0.056212970259925714,2.5750133047082557,1.4959645,1037
PYGO1,True,0.05014329520888852,2.5903585212549856,1.5622054,936
C11orf24,True,0.14173696312061715,2.469925860403458,1.0423319,1906
KYAT1,True,0.39597204827751165,2.511055224923804,1.1963446,1552
KCNMB3,True,0.20925550244097363,2.94670074708641,3.100433,120
GRIK1,True,0.06410200510214974,2.8490448652884535,2.6788807,193
LRG1,True,0.13836674613312655,2.6392370145529047,1.7731999,699
SOSTDC1,True,0.05025869067021739,2.9494012933161478,3.1120906,116
CHST11,True,1.2152312710558668,2.8187586360573262,1.7232358,751
KRT13,True,0.10582761052409226,4.4487375311054445,9.584298,1
PDE7B,True,0.259608656593234,2.5233091501388265,1.2727724,1407
LRRC8C,True,0.03979125827363151,2.4670790294638043,1.030043,1936
FGA,True,0.10576161678797796,2.522160995627002,1.2678162,1414
OR2AT4,True,0.08442824680666568,2.532914985987207,1.3142381,1326
DSCAM,True,1.5733681205035541,2.766103621693246,1.1080097,1769
S100Z,True,0.03462009905030856,2.4784935549607483,1.0793163,1833
ANO5,True,0.07700712728660566,2.580883540700549,1.5213046,1001
BCL2,True,0.8478294984352163,2.689385660429609,1.5275387,992
MIR31HG,True,0.3877924852231806,2.7085865061745014,2.3418138,324
FRMD3,True,0.4119949686200215,2.485805152365651,1.0499213,1894
AZU1,True,0.036984608559277876,2.6280836223680715,1.7250539,749
NEGR1,True,0.024225346180655385,2.5654228725773884,1.4545653,1096
IL16,True,0.1253459639689671,2.5079322350172593,1.2063947,1528
CFAP53,True,0.061564276303031656,2.4772203727802795,1.0738202,1843
GTPBP2,True,0.19789663234758745,2.5282793804948756,1.2942275,1364
MANEA,True,0.0975493646156038,2.4748537363171303,1.0636042,1864
PDE3A,True,0.4514160012298766,2.81030641643466,2.93168,142
RND1,True,0.09749808179447524,2.8020296999375223,2.4759295,263
ZFAND4,True,0.08060706817848597,2.5027849229874723,1.1841751,1583
CORO1B,True,0.7749583186207433,2.5842690532720214,1.0370579,1921
EGFL7,True,0.4362832220468404,2.5015616417352473,1.141292,1689
MYEOV,True,0.20311773046098255,2.621428173855158,1.6963242,789
MIR4435-2HG,True,0.9543721058593875,2.5788614222685484,1.0118254,1998
XKR3,True,0.5849062306028613,2.6424750541281687,1.9584384,543
GXYLT2,True,0.17032669022846084,2.514670330729005,1.235481,1477
BNC2,True,0.06787289200633075,2.5026800104256823,1.1837223,1586
PLAC8L1,True,0.04262943389566483,2.4906258036487268,1.1316878,1712
EHBP1L1,True,0.3222938818144355,2.463330169860404,1.0138602,1988
THAP2,True,0.058044839247603223,2.495833131440618,1.1541662,1659
PTPRM,True,0.5678051240691591,2.7974955683985425,2.8573909,156
MOB1B,True,0.8788151653154942,2.6288164568365704,1.2449188,1451
AP000769.1,True,0.5932717876948944,2.598404785421703,1.7028782,778
STAT5B,True,0.9446693860887275,2.62346024652988,1.2199265,1501
MARCH3,True,1.3402103227576152,3.0745572082654915,2.8380249,159
SWSAP1,True,0.05962619187251927,2.5052553286038055,1.1948392,1560
CEP19,True,0.05752027462427548,2.5973091906426524,1.5922095,888
KLHL15,True,0.1699492427047758,2.5740614376689086,1.4918555,1043
CTSF,True,0.07938888084426318,2.526027429890753,1.2845064,1383
TLR1,True,0.0436698191468842,2.8083956953322438,2.5034096,253
TLR6,True,0.05350936823144577,2.6368111177403692,1.762728,707
C12orf66,True,0.09347925949558783,2.489345971400894,1.126163,1722
SNX31,True,0.06791093776413727,3.1672556882093117,4.052506,48
EXO1,True,0.41388877183198036,2.4970876560108515,1.1153477,1750
C12orf76,True,0.12052526319465964,2.837622922100546,2.6295753,211
CNTNAP2,True,0.804818223324049,3.027012344679771,3.1029263,119
GALNTL6,True,0.355916492057127,2.497181608232501,1.1599872,1638
LINGO2,True,0.06435546117250182,2.629043455395982,1.7291973,743
UGT8,True,0.05123032761460267,2.4950340985039516,1.150717,1667
HRAS,True,0.08054413213093743,2.496611376540778,1.1575258,1646
CHST2,True,0.07755278818247077,2.6374357597193834,1.7654244,706
ZDHHC14,True,1.0844752089051817,2.6643231400449174,1.0501945,1892
CADM2,True,0.6198123468221974,2.531932601368292,1.317411,1320
ABO,True,0.4341796684443737,2.7551140563634156,2.6116235,215
FAM182B,True,0.09684720889732426,2.7229752967927237,2.1346743,411
DDIT3,True,0.21298386280969206,2.6939616812048706,2.0094306,500
GOLGA8A,True,0.15179208092984753,2.6064509599941164,1.6316719,854
NRIP3,True,0.06271164114118769,2.708985028272824,2.0742822,460
KCNE3,True,0.037708509776479215,2.4784925548539536,1.079312,1834
FOSL1,True,0.2770453191129199,2.60658979207069,1.6322712,852
SUGCT,True,0.15199955661344305,2.471651088981025,1.0497793,1895
YES1,True,0.9561564276444974,2.658492272053479,1.383388,1204
GPX2,True,0.630807892073469,3.001812116727679,4.0422072,49
LRRTM4,True,0.05797865421517654,2.753363452098304,2.2658513,339
ANAPC2,True,0.08369470152083275,2.5191941221094205,1.2550089,1438
B3GNT4,True,0.036945915891603676,2.7458514856126723,2.2334242,365
CRLF3,True,0.5160527831181252,2.516674676668894,1.2289314,1486
SYNE3,True,0.04064563237696955,2.5941558221648133,1.5785973,911
GNG7,True,0.141803407711039,2.5228604266563317,1.2708354,1410
MYO1D,True,1.5489563033079077,2.8640830941237296,1.4958602,1038
ZNF843,True,0.016924853134842315,2.494578874106949,1.148752,1673
AL358781.1,True,0.030894854492762747,2.488651610752799,1.1231657,1728
TYMSOS,True,0.08145959637631969,2.6764764637535863,1.933952,565
MTHFR,True,0.9094713025605125,2.698023578362669,1.5678437,933
RHOG,True,0.23760979538502303,2.4802471292643515,1.0868859,1821
C10orf71,True,0.0529694798338753,2.5123573976911784,1.2254968,1493
CAVIN1,True,0.565182810237235,2.6551340410446485,2.031847,487
PIDD1,True,0.08325334497291194,2.534445203214634,1.3208436,1316
ZNF491,True,0.03813981450728113,2.4869671292246016,1.1158942,1747
JUN,True,0.27254286915208253,2.5052914561261654,1.1949952,1559
NAALADL2,True,0.9519399943581408,2.5860227958900457,1.0452409,1902
HNRNPA0,True,0.25478774219378975,2.4691361972469443,1.0389231,1913
ZNF518B,True,0.09321537606409235,2.719497243743535,2.1196604,422
KDELC2,True,0.1914788202073939,2.5204062932253217,1.2602416,1426
TMPRSS9,True,0.035385804354893545,2.517542320548893,1.2478787,1446
SLC25A20,True,0.14260163264118106,2.5574415199417184,1.4201121,1155
CA8,True,0.6597268010287388,2.5245572013181588,1.2746415,1405
ERBB4,True,1.5092686630658474,3.455438261564268,3.8367324,60
MAF,True,0.028778987213930542,2.5164740469982423,1.2432672,1460
TRIML2,True,0.04193097862731868,2.6130765048524105,1.6602725,832
GPC5,True,1.056165756616938,3.0256196712914716,3.096428,121
MKRN3,True,0.17816539821090124,2.496891504721107,1.1587349,1641
DNHD1,True,0.21101254362792865,2.5467916820043777,1.3741398,1219
GCC1,True,0.07293088600828915,2.640543395026213,1.7788392,690
GRM8,True,0.039385785857792975,2.478839845713561,1.0808111,1828
FLJ37453,True,0.2667752882122935,2.5242809359613223,1.2769673,1399
SERTAD2,True,0.35229297316917896,2.519743167154085,1.257379,1433
PSTK,True,0.12628218494324303,2.532568797896457,1.3127437,1327
PRKRA,True,0.3770175286328295,2.4995275245677298,1.1294963,1718
HERC2P3,True,0.5403534988234913,2.92265743615482,3.5831952,75
PLD5,True,0.24663112057531722,2.6901676267887837,1.9930528,521
TIGD2,True,0.04652956022051144,2.7071486146236716,2.066355,465
HCLS1,True,0.07516882632094035,2.5642164730996364,1.4493576,1102
RNF182,True,0.1137794237085364,2.5066112024679508,1.200692,1539
OXTR,True,0.027765325808852836,2.5018550121222614,1.180161,1593
TCEAL8,True,0.03671100732742169,3.0098127433472763,3.3728697,93
BBS12,True,0.037604983582080954,2.476970325132368,1.0727409,1846
ZFP82,True,0.07977526272105223,2.542557975692626,1.355864,1252
NQO1,True,1.266510451956522,2.7103457340701826,1.2507644,1444
OGFOD3,True,0.34940941542414544,2.5497549448779857,1.3869313,1201
FANCB,True,0.2134808541521661,2.500503063508206,1.174325,1605
TNFSF15,True,0.054176627295689346,2.5321421552915075,1.310902,1335
PLAG1,True,0.09472925351034482,2.5029708402008866,1.1849777,1582
ZBTB20,True,1.1748224808360916,2.895412430637262,2.0572987,469
TMEM259,True,0.19692997462301748,2.4838465695106797,1.1024237,1780
FAM89A,True,0.11111095699963247,2.6075962165718325,1.6366156,848
CREB3L2,True,0.862763877929663,2.618122211226928,1.1950188,1558
GABRG3,True,1.1335183018059503,2.8338386644343343,1.7889557,680
